wdid,icrsra,icrsdec,spectype,teff,logg,mass,logL,age,loghhe,logche,logch,lognh,logohe,logoh,lognahe,lognah,logmghe,logmgh,logalhe,logalh,logsihe,logsih,logphe,logph,logshe,logsh,logclhe,logcahe,logcah,logsche,logsch,logtihe,logtih,logvhe,logcrhe,logcrh,logmnhe,logmnh,logfehe,logfeh,logcohe,lognihe,lognih,logcuhe,logznhe,loggahe,loggehe,logsrhe,parallax,Dpc,comp,Mv
SDSS J170326.57+254103.8,17 03 26.57,25 41 04.11,DZA,8848.0,7.9374,0.5415,,0.789,-4.088,,,,,,,,,,,,,,,,,,,-10.3302,,,,,,,,,,,,,,,,,,,,,9.115230419,109.71,He,
SDSS J170638.11+254111.7,17 06 38.13,25 41 11.97,DZ,5813.0,8.0,,,0.0,<-3.0065,,,,,,,,-8.9,,,,,,,,,,,-10.1,,,,,,,,,,,-9.0,,,,,,,,,,4.91573412,203.43,He,
SDSS J170715.38+425043.1,17 07 15.38,42 50 43.37,DZ,6574.0,7.5473,0.3427,,1.07,<-3.8856,,,,,,,,,,,,,,,,,,,-10.666,,,,,,,,,,,,,,,,,,,,,4.211566478,237.44,He,
SDSS J171139.82+220152.9,17 11 39.84,22 01 52.67,DZ,9256.0,8.0594,0.6147,,0.83,<-5.688,,,,,,,,,,,,,,,,,,,-9.0225,,,,,,,,,,,,,,,,,,,,,4.075913434,245.34,He,
SDSS J171225.08+301244.2,17 12 25.07,30 12 44.42,DZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7332,211.27,,
SDSS J171432.25+232423.0,17 14 32.25,23 24 22.99,DZ,6699.0,8.0,,,,,,,,,,,,,,,,,,,,,,,-8.926,,,,,,,,,,,,,,,,,,,,,0.302396155,3306.92,He,
SDSS J171442.16+432447.4,17 14 42.16,43 24 47.14,DZ,6240.0,8.0,,,,,,,,,,,,,,,,,,,,,,,-10.499,,,,,,,,,,,,,,,,,,,,,0.060149627,16625.21,He,
SDSS J171512.47+324225.3,17 15 12.50,32 42 25.34,DZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4842,154.22,,
SDSS J171513.63+280403.9,17 15 13.64,28 04 03.79,DZ,8328.0,8.1558,0.6737,,1.24,<-4.8129,,,,,,,,,,,,,,,,,,,-10.8349,,,,,,,,,,,,,,,,,,,,,7.969650396,125.48,He,
SDSS J171900.63+562350.5,17 19 00.59,56 23 51.50,DZ,9783.0,8.0813,0.6293,,0.744,<-5.8495,,,,,,,,,,,,,,,,,,,-8.5497,,,,,,,,,,,,,,,,,,,,,4.796803802,208.47,He,
SDSS J172223.31+272326.2,17 22 23.33,27 23 25.88,DZA,8108.0,8.5957,0.964,,2.92,-3.1141,,,,,,,,,,,,,,,,,,,-9.6321,,,,,,,,,,,,,,,,,,,,,4.359387207,229.39,He,
SDSS J192013.71+383917.7,19 20 13.72,38 39 17.70,DZ,6306.0,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212174501,4713.10,,
SDSS J205044.06-062210.7,20 50 44.07,-06 22 10.67,DZBAH,14571.0,8.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.087028183,323.94,,
SDSS J205059.11-011021.9,20 50 59.14,-01 10 21.72,DZ,10240.0,8.441,0.8647,,1.18,<-5.6088,,,,,,,,,,,,,,,,,,,-7.3023,,,,,,,,,,,,,,,,,,,,,3.802390219,262.99,He,
SDSS J210303.47-010842.5,21 03 03.47,-01 08 42.94,DZ,8496.0,8.0663,0.6176,,1.04,<-5.1475,,,,,,,,,,,,,,,,,,,-8.8505,,,,,,,,,,,,,,,,,,,,,5.093548771,196.33,He,
SDSS J210511.38+082853.7,21 05 11.38,08 28 53.75,DZ,5667.0,8.0,,,,,,,,,,,,,,,,,,,,,,,-10.5,,,,,,,,,,,,,,,,,,,,,0.469716483,2128.94,He,
SDSS J210632.52+064233.5,21 06 32.52,06 42 33.48,DZ,6117.0,8.0,,,,,,,,,,,,,,,,,,,,,,,-10.123,,,,,,,,,,,,,,,,,,,,,0.055562649,17997.70,He,
SDSS J210733.93-005557.7,21 07 34.04,-00 55 58.44,DZ,7276.0,7.8966,0.5148,,1.24,<-4.1146,,,,,,,,,,,,,,,,,,,-10.6552,,,,,,,,,,,,,,,,,,,,,8.383687568,119.28,He,
SDSS J210916.51-003921.6,21 09 16.54,-00 39 22.12,DZ,6132.0,7.997,0.572,,2.17,<-3.0,,,,,,,,-7.7,,,,,,,,,,,-8.8,,,,,,,,,,,-7.6,,,,,,,,,,6.9550076,143.78,He,
SDSS J211045.34+051214.8,21 10 45.33,05 12 15.05,DZ,5828.0,8.0,,,0.0,<-3.0,,,,,,,,-7.7,,,,,,,,,,,-9.4,,,,,,,,,,,-8.3,,,,,,,,,,,242.5565,He,
SDSS J211157.26+091554.2,21 11 57.27,09 15 54.14,DZA+M,6317.0,6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.197872293,6756.32,,
SDSS J211412.77-005125.5,21 14 12.82,-00 51 25.99,DZ,6952.0,7.3474,0.2713,,0.82,<-4.309,,,,,,,,,,,,,,,,,,,-10.0535,,,,,,,,,,,,,,,,,,,,,3.419856591,292.41,He,
SDSS J212312.20+001653.5,21 23 12.28,00 16 53.97,DZ,5463.0,8.166,0.675,,5.86,<-3.0001,,,,,,-9.19,,-8.3,,,,,,,,,,,-9.6,,,,,,,,,,,-8.4,,,,,,,,,,8.573066847,116.64,He,
SDSS J212757.26+031939.6,21 27 57.29,03 19 39.90,DZ,6957.0,8.0929,0.6315,,1.86,<-3.7971,,,,,,,,,,,,,,,,,,,-9.2995,,,,,,,,,,,,,,,,,,,,,5.956857171,167.87,He,
SDSS J213024.38-024302.2,21 30 24.39,-02 43 02.37,DZ,7234.0,8.0,,,0.0,<-4.0223,,,,,,,,,,,,,,,,,,,-9.9592,,,,,,,,,,,,,,,,,,,,,,300.7054,He,
SDSS J213254.64-020309.0,21 32 56.95,-02 04 17.95,DZ,5562.0,8.0,,,0.0,<-3.0,,,,,,,,,,,,,,,,,,,-10.405,,,,,,,,,,,,,,,,,,,,,2.1373,467.88,He,
SDSS J213538.94-004706.5,21 35 38.82,-00 47 08.74,DZ:+M,6611.0,5.832999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417626446,2394.48,,
SDSS J213621.56+113726.8,21 36 21.57,11 37 26.38,DZA,11642.0,8.1268,0.6609,,0.505,-4.6395,,,,,,,,,,,,,,,,,,,-10.5657,,,,,,,,,,,,,,,,,,,,,5.590840585,178.86,He,
SDSS J213954.44+035403.7,21 39 46.75,03 53 37.45,DZ,7688.0,8.0,,,0.0,<-4.2993,,,,,,,,,,,,,,,,,,,-9.6883,,,,,,,,,,,,,,,,,,,,,3.0875,323.89,He,
SDSS J214105.26+022543.7,21 41 05.26,02 25 43.77,DZ,6809.0,8.0,,,0.0,<-3.7354,,,,,,,,,,,,,,,,,,,-9.1972,,,,,,,,,,,,,,,,,,,,,,446.6036,He,
SDSS J214323.03-001934.6,21 43 23.03,-00 19 34.66,DZ,6638.0,8.0,,,0.0,<-3.5533,,,,,,,,,,,,,,,,,,,-9.6311,,,,,,,,,,,,,,,,,,,,,,348.946,He,
SDSS J215752.30+120603.1,21 57 52.31,12 06 02.70,DZ,6042.0,7.93,0.531,,2.38,<-3.0475,,,,,,-9.18,,-7.6,,,,,,,,,,,-9.1,,,,,,,,,,,-8.1,,,,,,,,,,7.980978316,125.30,He,
SDSS J220042.21+202227.3,22 00 42.23,20 22 27.32,DZ:,7519.0,8.0,,,,,,,,,,,,,,,,,,,,,,,-9.468,,,,,,,,,,,,,,,,,,,,,8.243883169,121.30,He,
SDSS J220242.32+001336.1,22 02 42.32,00 13 36.17,DZ,7458.0,8.0,,,0.0,<-4.1251,,,,,,,,,,,,,,,,,,,-9.8032,,,,,,,,,,,,,,,,,,,,,,431.737,He,
SDSS J220251.46+032039.3,22 02 51.46,03 20 39.34,DZ,6421.0,8.0,,,0.0,<-3.3165,,,,,,,,,,,,,,,,,,,-9.6772,,,,,,,,,,,,,,,,,,,,,,328.3733,He,
SDSS J220651.57+100744.2,22 06 51.61,10 07 44.53,DZ,5878.0,7.7636,0.4394,,1.88,<-3.0,,,,,,,,,,,,,,,,,,,-10.2705,,,,,,,,,,,,,,,,,,,,,5.013633979,199.46,He,
SDSS J220750.08+231955.6,22 07 50.08,23 19 55.58,DZ,7238.0,8.0,,,0.0,<-4.024,,,,,,,,,,,,,,,,,,,-9.7273,,,,,,,,,,,,,,,,,,,,,,469.4384,He,
SDSS J221132.37+214526.8,22 11 32.38,21 45 26.89,DZ,6731.0,8.6326,0.9863,,4.27,<-3.092,,,,,,,,,,,,,,,,,,,-10.2706,,,,,,,,,,,,,,,,,,,,,6.553743539,152.58,He,
SDSS J221353.85+010334.1,22 13 53.85,01 03 34.12,DZ,6706.0,8.0,,,0.0,<-3.6278,,,,,,,,,,,,,,,,,,,-9.1874,,,,,,,,,,,,,,,,,,,,,,322.9464,He,
SDSS J222057.35+014001.0,22 20 57.35,01 40 01.07,DZ,6996.0,8.0,,,0.0,<-3.8973,,,,,,,,,,,,,,,,,,,-9.0455,,,,,,,,,,,,,,,,,,,,,,376.684,He,
SDSS J222503.71+233855.1,22 25 03.74,23 38 54.66,DZ,6029.0,7.937,0.535,,2.31,<-3.0503,,,,,,,,-7.7,,,,,,,,,,,-9.3,,,,,,,,,,,-8.4,,,,,,,,,,8.205754866,121.87,He,
SDSS J222720.12+090010.8,22 27 20.06,09 00 09.74,DZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6294,150.84,,
SDSS J223010.83+305240.9,22 30 10.88,30 52 41.24,DZ,6719.0,8.2953,0.7633,,3.24,<-3.3412,,,,,,,,,,,,,,,,,,,-10.7009,,,,,,,,,,,,,,,,,,,,,5.965436375,167.63,He,
SDSS J223014.70+190514.4,22 30 14.70,19 05 14.38,DZ,5631.0,8.0,,,0.0,<-3.0,,,,,,-8.73,,-6.8,,,,,,,,,,,-8.5,,,,,,,-8.9,,,,-7.1,,,,,,,,,,4.231509463,236.32,He,
SDSS J223159.94+004046.4,22 31 59.93,00 40 46.15,DZ,8456.0,8.0845,0.6287,,1.08,<-5.0773,,,,,,,,,,,,,,,,,,,-10.6553,,,,,,,,,,,,,,,,,,,,,4.616562833,216.61,He,
SDSS J223222.32+010920.7,22 32 22.33,01 09 20.07,DZ,6886.0,8.0129,0.5819,,1.64,<-3.7988,,,,,,,,,,,,,,,,,,,-10.5475,,,,,,,,,,,,,,,,,,,,,7.357781014,135.91,He,
SDSS J223507.65-005607.7,22 35 07.64,-00 56 08.46,DZ,6514.0,8.288,0.758,,0.0,<-3.3848,,,,,,-8.85,,-7.1,,,,,,,,,,,-8.4,,,,,,,,,,,-7.2,,,,,,,,,,5.008281175,199.67,He,
SDSS J223601.38+041324.7,22 36 01.38,04 13 24.78,DZ,7145.0,8.0,,,0.0,<-3.9828,,,,,,,,,,,,,,,,,,,-10.3166,,,,,,,,,,,,,,,,,,,,,,341.3465,He,
SDSS J223811.10+021352.9,22 38 11.14,02 13 52.94,DZ,6986.0,8.0,,,0.0,<-3.9584,,,,,,,,-7.4,,,,,,,,,,,-8.6,,,,,,,,,,,-7.5,,,,,,,,,,2.116693572,472.43,He,
SDSS J223841.06+010150.1,22 38 41.11,01 01 48.90,DZ,7135.0,8.1539,0.6707,,1.95,<-3.8717,,,,,,,,,,,,,,,,,,,-9.9284,,,,,,,,,,,,,,,,,,,,,8.441286818,118.47,He,
SDSS J223956.24+293225.7,22 39 56.24,29 32 25.71,DZ,6595.0,8.0,,,0.0,<-3.5058,,,,,,,,,,,,,,,,,,,-9.4129,,,,,,,,,,,,,,,,,,,,,,335.0911,He,
SDSS J224524.71+274827.8,22 45 24.70,27 48 27.77,DZ,6607.0,8.1624,0.6752,,2.59,<-3.3515,,,,,,,,,,,,,,,,,,,-10.2683,,,,,,,,,,,,,,,,,,,,,6.229184962,160.53,He,
SDSS J224847.11-015301.8,22 48 47.12,-01 53 01.81,DZ,7493.0,8.0,,,0.0,<-4.146,,,,,,,,,,,,,,,,,,,-10.6039,,,,,,,,,,,,,,,,,,,,,2.414123398,414.23,He,
SDSS J225448.83+303107.1,22 54 48.84,30 31 06.90,DZ,5900.0,8.0,,,3.5,,,,,,,-8.54,,-6.95,,,,,,,,,,,-8.26,,,,,,,-9.01,,,,-7.25,,,,,,,,,,8.377069868,119.37,He,
SDSS J225833.44-000614.8,22 58 33.44,-00 06 14.83,DZ,8832.0,8.0,,,0.0,<-5.4609,,,,,,,,,,,,,,,,,,,-9.6384,,,,,,,,,,,,,,,,,,,,,,530.1764,He,
SDSS J225931.60-100146.9,22 59 31.61,-10 01 47.00,DZ_F,6986.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136975476,7300.58,,
SDSS J225935.37+174825.6,22 59 35.34,17 48 25.42,DZ,7476.0,8.0,,,0.0,<-4.1353,,,,,,,,,,,,,,,,,,,-10.7585,,,,,,,,,,,,,,,,,,,,,,317.922,He,
SDSS J225950.66+125119.3,22 59 50.67,12 51 19.20,DZ,6748.0,7.9413,0.5391,,1.57,<-3.7243,,,,,,,,,,,,,,,,,,,-10.5321,,,,,,,,,,,,,,,,,,,,,6.08846867,164.24,He,
SDSS J230102.61+192451.7,23 01 02.63,19 24 51.76,DZ,6656.0,6.434,0.083,,,,,,,,,,,,,,,,,,,,,,-9.311,,,,,,,,,,,,,,,,,,,,,1.725715912,579.47,He,
SDSS J230227.96+162602.6,23 02 27.96,16 26 02.71,DZ,7311.0,8.0,,,0.0,<-4.0546,,,,,,,,,,,,,,,,,,,-8.9268,,,,,,,,,,,,,,,,,,,,,4.682497889,213.56,He,
SDSS J230414.49+241554.0,23 04 14.44,24 15 52.96,DZ,4969.0,7.9,0.51,,5.11,-3.0,,,,,,,,-7.3,,,,,,,,,,,-9.58,,,,,,,,,,,-8.9,,,,,,,,,,11.54527133,86.62,He,
SDSS J231019.68+220323.3,23 10 19.72,22 03 23.25,DZ,10049.0,8.0602,0.6168,,0.672,<-5.8786,,,,,,,,,,,,,,,,,,,-9.6511,,,,,,,,,,,,,,,,,,,,,3.312975886,301.84,He,
SDSS J231106.56+104251.7,23 11 06.57,10 42 51.62,DZ,6180.0,8.2472,0.73,,3.99,<-3.0124,,,,,,,,,,,,,,,,,,,-9.7238,,,,,,,,,,,,,,,,,,,,,6.060155825,165.01,He,
SDSS J231129.04+151022.1,23 11 29.04,15 10 22.14,DZ,7073.0,8.0,,,0.0,<-3.9459,,,,,,,,,,,,,,,,,,,-10.1702,,,,,,,,,,,,,,,,,,,,,,310.0227,He,
SDSS J231143.15+334334.2,23 11 43.15,33 43 34.26,DZ,6605.0,8.0,,,0.0,<-3.5166,,,,,,,,,,,,,,,,,,,-10.2345,,,,,,,,,,,,,,,,,,,,,,353.2205,He,
SDSS J231820.78+291617.3,23 18 20.78,29 16 17.36,DZ,6635.0,8.0,,,0.0,<-3.5499,,,,,,,,,,,,,,,,,,,-9.9266,,,,,,,,,,,,,,,,,,,,,,298.799,He,
SDSS J231847.23-032013.0,23 18 47.24,-03 20 13.12,DZ,6935.0,8.0,,,0.0,<-3.8511,,,,,,,,,,,,,,,,,,,-10.2727,,,,,,,,,,,,,,,,,,,,,3.736006239,267.67,He,
SDSS J231937.39+301848.4,23 19 37.41,30 18 48.45,DZ,7478.0,8.0,1.1576,,3.44,<-3.3805,,,,,,-7.71,,-7.2,,,,,,,,,,,-8.5,,,,,,,,,,,-7.3,,,,,,,,,,6.094653894,164.0782,He,
SDSS J232112.68+080715.3,23 21 12.65,08 07 15.29,DZ,8386.0,8.003,0.5789,,0.99,<-5.1317,,,,,,,,,,,,,,,,,,,-9.2027,,,,,,,,,,,,,,,,,,,,,3.876140261,257.99,He,
SDSS J232423.50+113542.6,23 24 23.51,11 35 42.46,DZ,7685.0,8.0,,,0.0,<-4.2968,,,,,,,,,,,,,,,,,,,-10.4905,,,,,,,,,,,,,,,,,,,,,3.328324161,300.45,He,
SDSS J232538.93+044813.1,23 25 38.94,04 48 12.70,DZ,6020.0,,,,3.2,,,,,,,-8.95,,-8.06,,,,,,,,,,,-9.07,,,,,,,,,,,-8.06,,,,,,,,,,7.024088508,142.37,He,
SDSS J232828.78+071119.4,23 28 28.78,07 11 19.44,DZ,8735.0,8.0,,,0.0,<-5.4107,,,,,,,,,,,,,,,,,,,-9.5605,,,,,,,,,,,,,,,,,,,,,,417.7379,He,
SDSS J232833.31+083028.4,23 28 33.32,08 30 28.43,DZ,5566.0,8.0,,,0.0,<-3.0,,,,,,,,-7.3,,,,,,,,,,,-9.0,,,,,,,,,,,-7.8,,,,,,,,,,,241.9839,He,
SDSS J233011.79+101541.4,23 30 11.77,10 15 41.13,DZ,8661.0,7.8938,0.5165,,0.79,<-5.479,,,,,,,,,,,,,,,,,,,-8.5032,,,,,,,,,,,,,,,,,,,,,2.436680707,410.39,He,
SDSS J233054.31+280517.4,23 30 54.33,28 05 17.31,DZ,6344.0,8.0,0.6711,,2.74,<-3.2207,,,,,,,,-7.5,,,,,,,,,,,-9.3,,,,,,,,,,,-8.1,,,,,,,,,,4.614692601,216.70,He,
SDSS J233056.20+262048.4,23 30 56.20,26 20 48.46,DZ,7263.0,7.5655,0.3527,,0.856,<-4.3934,,,,,,,,,,,,,,,,,,,-10.9113,,,,,,,,,,,,,,,,,,,,,5.086612125,196.59,He,
SDSS J233056.81+295652.6,23 30 56.82,29 56 52.36,DZ,7000.0,8.0,,,2.0,,,,,,,-8.02,,-6.63,,,,,,,,,,,-8.24,,,,,,,,,,,-7.13,,,,,,,,,,5.109615529,195.71,He,
SDSS J233320.38+105830.2,23 33 20.38,10 58 30.19,DZ,6515.0,8.0,,,0.0,<-3.8794,,,,,,-8.67,,-7.0,,,,,,,,,,,-8.7,,,,,,,,,,,-7.6,,,,,,,,,,,349.3247,He,
SDSS J233610.58+202126.1,23 36 10.59,20 21 26.17,DZ,7311.0,8.0,,,0.0,<-4.0544,,,,,,,,,,,,,,,,,,,-9.7962,,,,,,,,,,,,,,,,,,,,,,321.1513,He,
SDSS J233625.13+165751.4,23 36 25.13,16 57 51.39,DZ,7284.0,8.0,,,0.0,<-4.0432,,,,,,,,,,,,,,,,,,,-9.2829,,,,,,,,,,,,,,,,,,,,,,455.2235,He,
SDSS J233719.10+260708.6,23 37 19.10,26 07 08.63,DZ,7179.0,8.0,,,0.0,<-3.9986,,,,,,,,,,,,,,,,,,,-10.3798,,,,,,,,,,,,,,,,,,,,,,393.1828,He,
SDSS J233911.63+463142.4,23 39 11.65,46 31 42.50,DZA,10178.0,7.9489,0.5511,,0.555,-3.98,,,,,,,,,,,,,,,,,,,-10.2111,,,,,,,,,,,,,,,,,,,,,4.268774822,234.26,He,
SDSS J234000.97+162127.0,23 40 00.97,16 21 27.04,DZ,7637.0,8.0,,,0.0,<-4.2539,,,,,,,,,,,,,,,,,,,-10.1361,,,,,,,,,,,,,,,,,,,,,,413.0502,He,
SDSS J234034.61+012416.6,23 40 34.67,01 24 16.99,DZ,6072.0,8.0,0.574,,2.58,<-3.0648,,,,,,,,-7.2,,,,,,,,,,,-8.8,,,,,,,,,,,-8.0,,,,,,,,,,8.842190219,113.09,He,
SDSS J234048.74+081753.3,23 40 48.83,08 17 53.56,DZ,6151.0,8.141,0.661,,3.62,<-3.014,,,,,,,,-7.4,,,,,,,,,,,-8.7,,,,,,,,,,,-7.2,,,,,,,,,,6.855214509,145.87,He,
SDSS J234131.41+005957.9,23 41 31.40,00 59 57.60,DZ,6325.0,8.0707,0.616,,2.35,<-3.1695,,,,,,,,,,,,,,,,,,,-10.0019,,,,,,,,,,,,,,,,,,,,,5.116478346,195.45,He,
SDSS J234141.51+244854.3,23 41 41.54,24 48 54.62,DZ,6203.0,7.684,0.4019,,1.43,<-3.3095,,,,,,,,,,,,,,,,,,,-11.4325,,,,,,,,,,,,,,,,,,,,,5.32030212,187.96,He,
SDSS J234245.90-000632.4,23 42 45.90,-00 06 33.09,DZA,10399.0,7.7302,0.4368,,0.402,-4.4001,,,,,,,,,,,,,,,,,,,-8.0599,,,,,,,,,,,,,,,,,,,,,3.384352212,295.48,He,
SDSS J234307.67-001016.3,23 43 07.74,-00 10 16.49,DZ,5778.0,7.475,0.309,,1.56,<-3.0338,,,,,,,,-7.9,,,,,,,,,,,-9.6,,,,,,,,,,,-8.5,,,,,,,,,,4.702848679,212.64,He,
SDSS J234315.21+315556.7,23 43 15.21,31 55 56.78,DZ,7578.0,8.0,,,0.0,<-4.2056,,,,,,,,,,,,,,,,,,,-9.2913,,,,,,,,,,,,,,,,,,,,,,436.564,He,
SDSS J234355.80+224223.2,23 43 55.81,22 42 23.29,DZ,8193.0,7.5277,0.3406,,0.62,<-5.4331,,,,,,,,,,,,,,,,,,,-10.9072,,,,,,,,,,,,,,,,,,,,,2.535653191,394.38,He,
SDSS J234444.70+181343.5,23 44 44.70,18 13 43.52,DZ,7805.0,8.0,,,0.0,<-4.4186,,,,,,,,,,,,,,,,,,,-8.8998,,,,,,,,,,,,,,,,,,,,,,539.28,He,
SDSS J234457.13+134342.1,23 44 57.12,13 43 41.90,DZ,7886.0,7.9813,0.5649,,1.13,<-4.5343,,,,,,,,,,,,,,,,,,,-8.6699,,,,,,,,,,,,,,,,,,,,,3.203476172,312.16,He,
SDSS J234530.32+285739.8,23 45 30.32,28 57 39.81,DZ,7548.0,8.0,,,0.0,<-4.1829,,,,,,,,,,,,,,,,,,,-9.8278,,,,,,,,,,,,,,,,,,,,,,354.4207,He,
SDSS J234644.52+281601.0,23 46 44.53,28 16 01.06,DZ,8363.0,8.0,,,0.0,<-5.1113,,,,,,,,,,,,,,,,,,,-9.8883,,,,,,,,,,,,,,,,,,,,,,477.5068,He,
SDSS J234909.76+032535.2,23 49 09.76,03 25 35.28,DZ,7564.0,8.0,,,0.0,<-4.1944,,,,,,,,,,,,,,,,,,,-8.5358,,,,,,,,,,,,,,,,,,,,,,557.1969,He,
SDSS J235125.70+063305.3,23 51 25.71,06 33 04.99,DZ,9724.0,8.2865,0.7614,,1.01,<-5.7042,,,,,,,,,,,,,,,,,,,-9.1175,,,,,,,,,,,,,,,,,,,,,5.325875378,187.76,He,
SDSS J235217.15+023147.7,23 52 17.13,02 31 47.58,DZ,7831.0,6.854,0.172,,,,,,,,,,,,,,,,,,,,,,-8.14,,,,,,,,,,,,,,,,,,,,,2.347394396,426.00,He,
SDSS J235224.26+192247.3,23 52 24.26,19 22 47.35,DZ,6067.0,8.0,,,0.0,<-3.0627,,,,,,,,-6.8,,,,,,,,,,,-8.3,,,,,,,,,,,-7.2,,,,,,,,,,,266.0588,He,
SDSS J235230.72+234435.1,23 52 30.75,23 44 35.20,DZA,6272.0,7.22,0.247,,0.9189,,,,,,,,,,,,,,,,,,,,-10.5,,,,,,,,,,,,,,,,,,,,,2.496328747,400.59,He,
SDSS J235249.13+334439.2,23 52 49.14,33 44 39.19,DZ,7200.0,8.0,,,0.0,<-3.5434,,,,,,-8.34,,-6.9,,,,,,,,,,,-8.3,,,,,,,,,,,-7.1,,,,,,,,,,,270.0184,He,
SDSS J235254.92-014651.9,23 52 54.93,-01 46 52.21,DZ,6568.0,8.0498,0.6037,,1.99,<-3.425,,,,,,,,,,,,,,,,,,,-10.7647,,,,,,,,,,,,,,,,,,,,,6.241340461,160.22,He,
SDSS J235313.49+041525.4,23 53 13.49,04 15 25.48,DZ,6551.0,8.0,,,0.0,<-3.4564,,,,,,,,,,,,,,,,,,,-10.0114,,,,,,,,,,,,,,,,,,,,,3.170153928,315.44,He,
SDSS J235344.03+364948.1,23 53 44.05,36 49 48.00,DZ,6329.0,8.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.896474072,,,
SDSS J235516.61+143136.1,23 55 16.75,14 31 35.30,DZ,6523.0,8.1035,0.6372,,2.31,<-3.3219,,,,,,,,,,,,,,,,,,,-10.583,,,,,,,,,,,,,,,,,,,,,8.921346447,112.09,He,
SDSS J235625.20-032020.5,23 56 25.20,-03 20 20.59,DZ,8219.0,8.0,,,0.0,<-4.9355,,,,,,,,,,,,,,,,,,,-9.6509,,,,,,,,,,,,,,,,,,,,,,508.8745,He,
SDSS J235625.27+112128.5,23 56 25.31,11 21 28.40,DZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5178,221.35,,
SDSS J235715.03+234848.9,23 57 15.06,23 48 48.72,DZ,6117.0,8.0,,,0.0,<-3.2113,,,,,,,,-7.3,,,,,,,,,,,-9.2,,,,,,,,,,,-7.8,,,,,,,,,,,269.9697,He,
SDSS J235737.37-032408.7,23 57 37.38,-03 24 08.98,DZ,9152.0,8.0721,0.6223,,0.871,<-5.6102,,,,,,,,,,,,,,,,,,,-9.8559,,,,,,,,,,,,,,,,,,,,,5.100980489,196.04,He,
SDSS J235810.49+044517.8,23 58 10.49,04 45 17.85,DZ,8065.0,8.0,,,0.0,<-4.7344,,,,,,,,,,,,,,,,,,,-8.6799,,,,,,,,,,,,,,,,,,,,,,481.9708,He,
SDSS J235926.15+034758.5,23 59 26.19,03 47 58.36,DZ,6886.0,8.3645,0.81,,3.35,<-3.4621,,,,,,,,,,,,,,,,,,,-9.7767,,,,,,,,,,,,,,,,,,,,,6.848855946,146.01,He,
SDSS J235937.33+024357.0,23 59 37.33,02 43 57.01,DZ,7902.0,8.0,,,0.0,<-4.5299,,,,,,,,,,,,,,,,,,,-9.461,,,,,,,,,,,,,,,,,,,,,,387.4134,He,
Ton 949,08 46 44.21,35 38 32.49,DZA,9146.0,8.359,0.827,-3.11,1.09,-4.0,-6.0,,,,,,,-6,,,,,,,,,,,-8.69,,,,,,,,,,,-8.3,,,,,,,,,,40.71812474,24.56,He,12.73
US 739,09 35 08.85,44 50 25.09,DZ,7484.0,8.0204,0.5875,,1.35,<-4.1239,,,,,,,,,,,,,,,,,,,-11.1289,,,,,,,,,,,,,,,,,,,,,9.24004903,108.22,He,
USNO-B1.0 0937-00210798,11 37 11.15,03 43 23.15,DZ,6837.0,8.108,0.641,,2.0,-4.0,,,,,,,,,,,,,,,,,,,-10.95,,,,,,,,,,,,,,,,,,,,,15.33629643,65.20,He,
USNO-B1.0 0981-00259963,12 49 42.88,08 06 13.62,DZ,7016.0,8.1563,0.672,,2.08,<-3.7915,,,,,,,,,,,,,,,,,,,-10.9802,,,,,,,,,,,,,,,,,,,,,8.299471954,120.49,He,
USNO-B1.0 1152-00234632,15 58 17.39,25 12 53.39,DZ,7202.0,8.076,0.622,,1.68,-4.0,,,,,,,,,,,,,,,,,,,-10.87,,,,,,,,,,,,,,,,,,,,,18.55540415,53.89,He,
USNO-B1.0 1394-00221747,11 47 11.95,49 28 00.79,DZ,7573.0,8.0674,0.6165,,1.4,<-4.1447,,,,,,,,,,,,,,,,,,,-10.0569,,,,,,,,,,,,,,,,,,,,,9.755856851,102.50,He,
USNO-B1.0 1419-00233520,10 49 11.43,51 54 21.38,DZ,6847.0,7.955,0.547,,1.62,-4.0,,,,,,,,,,,,,,,,,,,-9.65,,,,,,,,,,,,,,,,,,,,,12.69836872,78.75,He,
VIPERS 116178525,02 26 55.18,-04 44 21.80,DZ,7247.0,8.0,,,0.0,<-4.0276,,,,,,,,,,,,,,,,,,,-10.3745,,,,,,,,,,,,,,,,,,,,,,405.7802,He,
